date,day_of_week,day_of_week_num,month,year,shift,shift_hour,is_weekend,is_holiday,station_id,station_factor,fuel_type,price_per_liter,predicted_demand_liters,actual_demand_liters,demand_accuracy,num_transactions,avg_liters_per_transaction,avg_wait_time_minutes,peak_wait_time_minutes,tank_capacity_liters,stock_before_liters,stock_after_liters,stock_percentage,alert_status,recommended_staff,temperature_celsius,rainfall_mm,revenue_lkr,seasonal_factor,shift_multiplier,weekend_multiplier,holiday_multiplier,weather_multiplier
2024-08-27,Tuesday,1,8,2024,evening,20,0,0,Station_C,0.9,Super_Diesel,423.75,432.42,561.08,70.25,15,37.41,6.2,6.2,10000,6339.11,5778.03,57.8,normal,2,22.9,128.5,237758.59,0.85,0.85,1.0,1.0,0.95
2022-02-14,Monday,0,2,2022,morning,8,0,0,Station_B,1.0,Petrol_92,377.27,2242.5,2689.59,80.06,62,43.38,10.2,15.3,15000,9022.14,6332.55,42.2,normal,5,28.1,0.0,1014691.86,1.15,1.3,1.0,1.0,1.0
2024-07-13,Saturday,5,7,2024,morning,8,1,0,Station_D,1.1,Petrol_95,446.62,1528.31,1332.58,87.19,29,45.95,8.9,13.4,15000,8388.84,7056.26,47.0,normal,3,24.8,172.8,595159.36,1.0,1.3,1.25,1.0,0.95
2024-11-23,Saturday,5,11,2024,evening,20,1,0,Station_A,1.2,Petrol_95,446.51,849.37,964.23,86.48,25,38.57,7.3,7.3,15000,12852.86,11888.63,79.3,normal,2,24.3,59.5,430540.49,0.74,0.85,1.25,1.0,1.0
2023-12-14,Thursday,3,12,2023,morning,8,0,0,Station_A,1.2,Petrol_95,451.32,1193.4,1243.32,95.82,33,37.68,8.5,12.8,15000,9160.91,7917.59,52.8,normal,3,28.1,0.0,561139.49,0.85,1.3,1.0,1.0,1.0
2024-12-03,Tuesday,1,12,2024,afternoon,14,0,0,Station_B,1.0,Petrol_95,450.15,765.0,907.93,81.32,23,39.48,7.0,7.0,15000,8453.74,7545.81,50.3,normal,2,26.7,0.0,408702.51,0.85,1.0,1.0,1.0,1.0
2024-12-17,Tuesday,1,12,2024,afternoon,14,0,0,Station_C,0.9,Petrol_95,453.01,688.5,632.61,91.88,16,39.54,5.8,5.8,10000,5600.49,4967.88,49.7,normal,2,28.1,0.0,286578.99,0.85,1.0,1.0,1.0,1.0
2024-05-15,Wednesday,2,5,2024,evening,20,0,0,Station_B,1.0,Diesel,363.68,1927.51,1728.79,89.69,47,36.78,6.8,6.8,20000,11270.91,9542.12,47.7,normal,4,29.5,79.7,628726.26,1.26,0.85,1.0,1.0,1.0
2024-09-29,Sunday,6,9,2024,afternoon,14,1,0,Station_E,0.8,Diesel,361.84,1265.73,1523.97,79.6,35,43.54,6.4,6.4,10000,8046.53,6522.56,65.2,normal,4,24.3,176.4,551437.1,0.74,1.0,1.25,1.0,0.95
2023-12-18,Monday,0,12,2023,morning,8,0,0,Station_B,1.0,Diesel,357.17,1989.0,2228.82,87.94,58,38.43,8.0,12.0,15000,12142.85,9914.03,66.1,normal,5,25.2,34.2,796068.14,0.85,1.3,1.0,1.0,1.0
2023-10-04,Wednesday,2,10,2023,afternoon,14,0,0,Station_E,0.8,Petrol_92,383.82,840.0,679.52,80.9,15,45.3,4.8,4.8,20000,11149.13,10469.61,52.3,normal,2,22.7,84.1,260810.08,0.7,1.0,1.0,1.0,1.0
2024-10-23,Wednesday,2,10,2024,morning,8,0,0,Station_D,1.1,Diesel,359.21,1801.8,2211.48,77.26,54,40.95,7.9,11.9,20000,11976.99,9765.51,48.8,normal,5,25.0,67.5,794379.15,0.7,1.3,1.0,1.0,1.0
2022-05-31,Tuesday,1,5,2022,evening,20,0,0,Station_E,0.8,Petrol_95,448.43,771.0,812.72,94.59,20,40.64,6.6,6.6,15000,11513.86,10701.14,71.3,normal,2,29.3,75.4,364445.13,1.26,0.85,1.0,1.0,1.0
2024-06-06,Thursday,3,6,2024,afternoon,14,0,0,Station_D,1.1,Petrol_95,448.03,1138.5,1199.46,94.65,26,46.13,8.3,8.3,15000,10659.6,9460.14,63.1,normal,3,27.9,78.4,537388.33,1.15,1.0,1.0,1.0,1.0
2022-07-31,Sunday,6,7,2022,afternoon,14,1,0,Station_D,1.1,Petrol_92,383.79,1959.38,2351.89,79.97,57,41.26,9.3,9.3,20000,17206.85,14854.96,74.3,normal,5,24.5,114.2,902631.54,1.0,1.0,1.25,1.0,0.95
2024-02-16,Friday,4,2,2024,afternoon,14,0,0,Station_B,1.0,Petrol_92,382.05,1725.0,1949.99,86.96,43,45.35,8.2,8.2,10000,9401.41,7451.42,74.5,normal,4,27.4,0.0,744995.89,1.15,1.0,1.0,1.0,1.0
2022-01-13,Thursday,3,1,2022,afternoon,14,0,0,Station_D,1.1,Diesel,359.15,1980.0,2027.98,97.58,51,39.76,7.5,7.5,10000,8318.61,6290.63,62.9,normal,5,29.5,0.0,728341.56,1.0,1.0,1.0,1.0,1.0
2023-10-26,Thursday,3,10,2023,morning,8,0,0,Station_A,1.2,Diesel,362.21,1965.6,2009.18,97.78,51,39.4,7.5,11.2,20000,12319.74,10310.56,51.6,normal,5,23.9,90.0,727749.94,0.7,1.3,1.0,1.0,1.0
2022-04-23,Saturday,5,4,2022,afternoon,14,1,0,Station_C,0.9,Petrol_92,378.92,2193.75,2497.32,86.16,64,39.02,9.7,9.7,10000,7187.66,4690.34,46.9,normal,5,26.0,32.5,946281.51,1.3,1.0,1.25,1.0,1.0
2023-01-07,Saturday,5,1,2023,afternoon,14,1,0,Station_D,1.1,Super_Diesel,415.53,962.5,917.79,95.35,23,39.9,8.2,8.2,10000,5090.45,4172.66,41.7,normal,2,28.0,0.0,381366.37,1.0,1.0,1.25,1.0,1.0
2024-10-10,Thursday,3,10,2024,evening,20,0,0,Station_A,1.2,Super_Diesel,423.2,499.8,488.14,97.67,11,44.38,5.8,5.8,15000,13098.49,12610.35,84.1,normal,2,27.0,92.6,206579.59,0.7,0.85,1.0,1.0,1.0
2023-07-19,Wednesday,2,7,2023,evening,20,0,0,Station_A,1.2,Petrol_92,383.87,1453.5,1647.32,86.67,41,40.18,7.4,7.4,10000,6246.36,4599.04,46.0,normal,4,24.4,126.3,632359.96,1.0,0.85,1.0,1.0,0.95
2023-07-21,Friday,4,7,2023,morning,8,0,0,Station_A,1.2,Petrol_95,451.18,1333.8,1433.96,92.49,39,36.77,9.4,14.1,10000,6972.81,5538.85,55.4,normal,3,22.1,161.0,646968.83,1.0,1.3,1.0,1.0,0.95
2023-10-02,Monday,0,10,2023,evening,20,0,0,Station_D,1.1,Petrol_95,445.37,589.05,516.85,87.74,14,36.92,5.3,5.3,20000,12905.91,12389.06,61.9,normal,2,20.7,56.6,230189.66,0.7,0.85,1.0,1.0,1.0
2023-05-06,Saturday,5,5,2023,morning,8,1,0,Station_B,1.0,Super_Diesel,420.88,1433.03,1451.92,98.68,34,42.7,11.3,17.0,10000,5464.6,4012.68,40.1,normal,3,28.7,63.5,611079.81,1.26,1.3,1.25,1.0,1.0
2023-03-03,Friday,4,3,2023,afternoon,14,0,0,Station_C,0.9,Super_Diesel,417.07,793.68,679.24,85.58,19,35.75,6.9,6.9,20000,11090.36,10411.12,52.1,normal,2,30.4,0.0,283287.89,1.26,1.0,1.0,1.0,1.0
2023-11-29,Wednesday,2,11,2023,afternoon,14,0,0,Station_C,0.9,Petrol_95,453.39,599.56,592.62,98.84,15,39.51,5.6,5.6,20000,14890.16,14297.54,71.5,normal,2,26.1,87.9,268686.6,0.74,1.0,1.0,1.0,1.0
2022-06-23,Thursday,3,6,2022,afternoon,14,0,0,Station_E,0.8,Petrol_95,450.52,828.0,953.94,84.79,23,41.48,7.2,7.2,10000,6226.54,5272.6,52.7,normal,2,26.1,55.7,429772.26,1.15,1.0,1.0,1.0,1.0
2023-05-10,Wednesday,2,5,2023,evening,20,0,0,Station_A,1.2,Super_Diesel,424.65,899.5,939.0,95.61,23,40.83,8.4,8.4,15000,8133.52,7194.52,48.0,normal,2,30.2,40.5,398745.11,1.26,0.85,1.0,1.0,1.0
2024-10-30,Wednesday,2,10,2024,afternoon,14,0,0,Station_D,1.1,Petrol_92,383.83,1097.25,574.05,52.32,16,35.88,4.5,4.5,15000,12283.96,11709.91,78.1,normal,2,25.7,106.5,220335.49,0.7,1.0,1.0,1.0,0.95
2022-11-22,Tuesday,1,11,2022,afternoon,14,0,0,Station_B,1.0,Petrol_92,378.02,1110.29,1083.48,97.59,27,40.13,5.9,5.9,20000,18276.95,17193.47,86.0,normal,3,24.6,0.0,409571.95,0.74,1.0,1.0,1.0,1.0
2023-12-25,Monday,0,12,2023,morning,8,0,1,Station_A,1.2,Super_Diesel,421.3,1485.12,1414.28,95.23,34,41.6,11.1,16.6,10000,7975.41,6561.13,65.6,normal,3,26.9,4.5,595833.25,0.85,1.3,1.0,1.6,1.0
2024-11-14,Thursday,3,11,2024,evening,20,0,0,Station_B,1.0,Diesel,361.66,1132.49,1074.65,94.89,30,35.82,5.4,5.4,10000,5510.67,4436.02,44.4,normal,3,23.8,24.8,388655.81,0.74,0.85,1.0,1.0,1.0
2023-01-14,Saturday,5,1,2023,afternoon,14,1,1,Station_E,0.8,Petrol_95,450.1,1440.0,1519.26,94.5,35,43.41,9.8,9.8,15000,7868.55,6349.29,42.3,normal,4,29.0,0.0,683824.82,1.0,1.0,1.25,1.6,1.0
2023-10-09,Monday,0,10,2023,morning,8,0,0,Station_D,1.1,Petrol_92,381.57,1426.43,1549.61,91.36,37,41.88,7.1,10.6,20000,16131.84,14582.23,72.9,normal,4,26.1,127.7,591282.37,0.7,1.3,1.0,1.0,0.95
2024-10-11,Friday,4,10,2024,evening,20,0,0,Station_A,1.2,Petrol_92,380.23,1071.0,876.67,81.86,22,39.85,5.3,5.3,15000,9120.13,8243.46,55.0,normal,2,27.8,47.7,333336.67,0.7,0.85,1.0,1.0,1.0
2023-04-16,Sunday,6,4,2023,morning,8,1,0,Station_E,0.8,Petrol_95,448.38,1521.0,1508.05,99.15,33,45.7,9.7,14.6,15000,8130.53,6622.48,44.1,normal,4,32.7,5.4,676177.82,1.3,1.3,1.25,1.0,1.0
2022-12-12,Monday,0,12,2022,morning,8,0,0,Station_A,1.2,Petrol_95,445.8,1193.4,1112.5,93.22,27,41.2,7.9,11.9,15000,10873.93,9761.43,65.1,normal,3,29.2,36.5,495947.32,0.85,1.3,1.0,1.0,1.0
2024-04-04,Thursday,3,4,2024,morning,8,0,0,Station_C,0.9,Petrol_95,449.01,1368.9,1645.12,79.82,43,38.26,10.3,15.4,20000,12701.69,11056.57,55.3,normal,4,31.2,20.5,738678.53,1.3,1.3,1.0,1.0,1.0
2023-03-25,Saturday,5,3,2023,evening,20,1,0,Station_D,1.1,Petrol_92,378.08,2208.6,2313.51,95.25,55,42.06,9.2,9.2,20000,10038.46,7724.95,38.6,low,5,27.5,0.0,874699.84,1.26,0.85,1.25,1.0,1.0
2024-04-13,Saturday,5,4,2024,evening,20,1,1,Station_A,1.2,Petrol_92,383.54,3978.0,3909.48,98.28,101,38.71,13.4,13.4,15000,12795.76,8886.28,59.2,normal,5,31.9,0.0,1499452.27,1.3,0.85,1.25,1.6,1.0
2024-07-16,Tuesday,1,7,2024,morning,8,0,0,Station_C,0.9,Diesel,362.25,2000.7,2091.17,95.48,48,43.57,7.6,11.4,10000,7926.11,5834.94,58.3,normal,5,25.6,140.9,757518.49,1.0,1.3,1.0,1.0,0.95
2023-10-27,Friday,4,10,2023,evening,20,0,0,Station_B,1.0,Petrol_95,453.17,535.5,485.21,90.61,13,37.32,5.2,5.2,10000,6132.67,5647.46,56.5,normal,2,23.4,75.6,219880.71,0.7,0.85,1.0,1.0,1.0
2023-05-13,Saturday,5,5,2023,morning,8,1,0,Station_D,1.1,Super_Diesel,417.21,1576.33,1310.82,83.16,34,38.55,10.5,15.8,15000,8904.75,7593.93,50.6,normal,3,28.7,80.0,546887.07,1.26,1.3,1.25,1.0,1.0
2022-06-02,Thursday,3,6,2022,morning,8,0,0,Station_B,1.0,Diesel,361.56,2556.45,2480.35,97.02,58,42.76,8.5,12.8,10000,8549.78,6069.43,60.7,normal,5,28.7,100.7,896786.89,1.15,1.3,1.0,1.0,0.95
2024-11-10,Sunday,6,11,2024,morning,8,1,0,Station_E,0.8,Diesel,355.78,1732.05,1820.36,94.9,42,43.34,7.0,10.5,15000,10277.64,8457.28,56.4,normal,4,26.4,59.5,647638.93,0.74,1.3,1.25,1.0,1.0
2022-07-11,Monday,0,7,2022,morning,8,0,0,Station_E,0.8,Diesel,362.84,1778.4,1946.67,90.54,50,38.93,7.3,11.0,20000,11507.7,9561.03,47.8,normal,4,27.0,120.8,706323.25,1.0,1.3,1.0,1.0,0.95
2023-12-17,Sunday,6,12,2023,evening,20,1,0,Station_D,1.1,Petrol_92,381.02,1490.16,1232.11,82.68,34,36.24,6.3,6.3,20000,14661.2,13429.09,67.1,normal,3,26.2,0.0,469458.71,0.85,0.85,1.25,1.0,1.0
2023-11-16,Thursday,3,11,2023,morning,8,0,0,Station_B,1.0,Super_Diesel,420.88,673.58,667.53,99.1,18,37.08,6.8,10.2,20000,14064.63,13397.1,67.0,normal,2,26.1,77.1,280951.9,0.74,1.3,1.0,1.0,1.0
2022-01-16,Sunday,6,1,2022,afternoon,14,1,0,Station_E,0.8,Petrol_92,380.39,1500.0,1490.96,99.4,35,42.6,7.0,7.0,20000,14984.06,13493.1,67.5,normal,3,27.4,19.8,567152.12,1.0,1.0,1.25,1.0,1.0
2023-10-04,Wednesday,2,10,2023,evening,20,0,0,Station_C,0.9,Petrol_95,453.72,481.95,294.35,61.07,7,42.05,4.3,4.3,10000,8756.22,8461.87,84.6,normal,2,22.7,84.1,133551.3,0.7,0.85,1.0,1.0,1.0
2022-08-27,Saturday,5,8,2022,morning,8,1,0,Station_C,0.9,Diesel,356.98,2125.74,1495.04,70.33,39,38.33,6.3,9.4,20000,12820.02,11324.98,56.6,normal,3,25.5,125.6,533698.49,0.85,1.3,1.25,1.0,0.95
2022-04-11,Monday,0,4,2022,morning,8,0,0,Station_D,1.1,Petrol_95,449.69,1673.1,1451.51,86.76,34,42.69,9.5,14.2,15000,11152.13,9700.62,64.7,normal,3,28.5,0.0,652730.86,1.3,1.3,1.0,1.0,1.0
2022-02-27,Sunday,6,2,2022,morning,8,1,0,Station_C,0.9,Super_Diesel,417.43,1177.31,1331.3,86.92,37,35.98,10.6,15.9,15000,8190.7,6859.4,45.7,normal,3,33.8,0.0,555719.03,1.15,1.3,1.25,1.0,1.0
2024-03-10,Sunday,6,3,2024,evening,20,1,0,Station_B,1.0,Super_Diesel,416.4,936.98,1011.84,92.01,27,37.48,8.8,8.8,20000,15311.44,14299.6,71.5,normal,3,30.7,0.0,421327.91,1.26,0.85,1.25,1.0,1.0
2024-07-13,Saturday,5,7,2024,evening,20,1,0,Station_E,0.8,Diesel,363.18,1453.5,1005.01,69.14,22,45.68,5.2,5.2,20000,16430.55,15425.54,77.1,normal,3,24.8,172.8,364996.82,1.0,0.85,1.25,1.0,0.95
2023-03-08,Wednesday,2,3,2023,afternoon,14,0,0,Station_D,1.1,Diesel,362.67,2494.42,3013.91,79.17,68,44.32,9.7,9.7,10000,9226.12,6212.21,62.1,normal,5,29.1,0.0,1093057.25,1.26,1.0,1.0,1.0,1.0
2023-05-26,Friday,4,5,2023,evening,20,0,0,Station_D,1.1,Super_Diesel,415.76,824.54,693.76,84.14,16,43.36,7.0,7.0,20000,11530.48,10836.72,54.2,normal,2,27.6,46.5,288440.22,1.26,0.85,1.0,1.0,1.0
2022-11-19,Saturday,5,11,2022,evening,20,1,0,Station_E,0.8,Petrol_92,375.26,943.75,977.26,96.45,26,37.59,5.6,5.6,15000,8140.85,7163.59,47.8,normal,2,26.9,78.3,366724.19,0.74,0.85,1.25,1.0,1.0
2022-06-29,Wednesday,2,6,2022,morning,8,0,0,Station_E,0.8,Diesel,364.26,2152.8,2447.9,86.29,60,40.8,8.4,12.6,15000,12021.72,9573.82,63.8,normal,5,28.1,94.0,891681.12,1.15,1.3,1.0,1.0,1.0
2023-09-02,Saturday,5,9,2023,afternoon,14,1,0,Station_B,1.0,Diesel,363.38,1665.43,1354.11,81.31,38,35.63,6.0,6.0,15000,12221.63,10867.52,72.5,normal,3,20.7,100.0,492050.75,0.74,1.0,1.25,1.0,1.0
2022-06-10,Friday,4,6,2022,afternoon,14,0,0,Station_B,1.0,Diesel,362.95,1966.5,1913.02,97.28,51,37.51,7.3,7.3,15000,9585.33,7672.31,51.1,normal,4,24.9,106.8,694323.37,1.15,1.0,1.0,1.0,0.95
2024-04-18,Thursday,3,4,2024,evening,20,0,0,Station_C,0.9,Petrol_92,380.9,1491.75,1547.73,96.25,43,35.99,7.1,7.1,15000,9245.15,7697.42,51.3,normal,4,32.4,0.0,589536.4,1.3,0.85,1.0,1.0,1.0
2022-04-01,Friday,4,4,2022,evening,20,0,0,Station_D,1.1,Petrol_95,451.63,1093.95,1189.4,91.27,28,42.48,8.3,8.3,20000,16946.72,15757.32,78.8,normal,3,33.4,30.7,537173.32,1.3,0.85,1.0,1.0,1.0
2022-09-28,Wednesday,2,9,2022,evening,20,0,0,Station_A,1.2,Diesel,356.25,1291.04,1124.24,87.08,28,40.15,5.5,5.5,20000,16053.29,14929.05,74.6,normal,3,24.5,122.0,400510.97,0.74,0.85,1.0,1.0,0.95
2022-11-18,Friday,4,11,2022,morning,8,0,0,Station_A,1.2,Petrol_92,378.33,1732.05,1851.41,93.11,46,40.25,7.9,11.9,20000,11589.31,9737.9,48.7,normal,4,21.8,57.4,700434.99,0.74,1.3,1.0,1.0,1.0
2023-03-12,Sunday,6,3,2023,morning,8,1,0,Station_A,1.2,Super_Diesel,423.92,1719.64,1504.33,87.48,37,40.66,11.6,17.4,20000,16382.55,14878.22,74.4,normal,4,28.0,0.0,637718.44,1.26,1.3,1.25,1.0,1.0
2024-06-04,Tuesday,1,6,2024,evening,20,0,0,Station_E,0.8,Petrol_92,379.06,1173.0,965.29,82.29,22,43.88,5.6,5.6,10000,5673.43,4708.14,47.1,normal,2,24.8,88.5,365902.71,1.15,0.85,1.0,1.0,1.0
2024-04-04,Thursday,3,4,2024,evening,20,0,0,Station_A,1.2,Petrol_92,383.17,1989.0,1531.24,76.99,35,43.75,7.1,7.1,10000,5862.85,4331.61,43.3,normal,4,31.2,20.5,586725.29,1.3,0.85,1.0,1.0,1.0
2024-09-02,Monday,0,9,2024,morning,8,0,0,Station_A,1.2,Petrol_95,448.67,987.27,731.02,74.04,17,43.0,6.2,9.3,15000,10180.32,9449.3,63.0,normal,2,23.9,105.2,327986.1,0.74,1.3,1.0,1.0,0.95
2022-08-19,Friday,4,8,2022,morning,8,0,0,Station_E,0.8,Diesel,359.06,1511.64,1083.87,71.7,26,41.69,5.4,8.1,10000,5775.88,4692.01,46.9,normal,3,23.0,147.6,389171.56,0.85,1.3,1.0,1.0,0.95
2022-06-21,Tuesday,1,6,2022,afternoon,14,0,0,Station_C,0.9,Petrol_95,450.41,931.5,725.14,77.85,16,45.32,6.2,6.2,20000,17376.23,16651.09,83.3,normal,2,25.3,64.4,326610.09,1.15,1.0,1.0,1.0,1.0
2023-11-25,Saturday,5,11,2023,evening,20,1,0,Station_B,1.0,Diesel,364.99,1415.62,1466.39,96.41,39,37.6,6.3,6.3,15000,13317.21,11850.82,79.0,normal,3,26.6,63.1,535218.96,0.74,0.85,1.25,1.0,1.0
2023-08-03,Thursday,3,8,2023,afternoon,14,0,0,Station_C,0.9,Petrol_95,447.07,654.08,464.13,70.96,12,38.68,5.1,5.1,15000,9636.39,9172.26,61.1,normal,2,21.7,190.9,207500.72,0.85,1.0,1.0,1.0,0.95
2023-02-09,Thursday,3,2,2023,afternoon,14,0,0,Station_B,1.0,Super_Diesel,418.26,805.0,812.93,99.01,20,40.65,7.6,7.6,15000,13137.91,12324.98,82.2,normal,2,30.6,0.0,340013.76,1.15,1.0,1.0,1.0,1.0
2022-11-22,Tuesday,1,11,2022,evening,20,0,0,Station_B,1.0,Petrol_95,446.89,566.25,734.26,70.33,17,43.19,6.3,6.3,20000,13124.79,12390.53,62.0,normal,2,24.6,0.0,328133.24,0.74,0.85,1.0,1.0,1.0
2022-04-23,Saturday,5,4,2022,evening,20,1,0,Station_E,0.8,Diesel,359.71,1989.0,2180.01,90.4,49,44.49,7.8,7.8,20000,11928.4,9748.39,48.7,normal,5,26.0,32.5,784178.57,1.3,0.85,1.25,1.0,1.0
2022-03-06,Sunday,6,3,2022,morning,8,1,0,Station_E,0.8,Super_Diesel,422.31,1146.42,1065.09,92.91,23,46.31,9.1,13.6,15000,10208.71,9143.62,61.0,normal,3,34.0,2.1,449800.6,1.26,1.3,1.25,1.0,1.0
2022-07-25,Monday,0,7,2022,morning,8,0,0,Station_C,0.9,Petrol_92,376.5,1667.25,1361.24,81.65,35,38.89,6.6,9.9,20000,17950.41,16589.17,82.9,normal,3,25.0,162.7,512502.07,1.0,1.3,1.0,1.0,0.95
2024-04-29,Monday,0,4,2024,afternoon,14,0,0,Station_C,0.9,Petrol_95,450.07,1053.0,956.39,90.83,22,43.47,7.3,7.3,15000,11088.61,10132.22,67.5,normal,2,29.5,21.0,430446.8,1.3,1.0,1.0,1.0,1.0
2022-11-23,Wednesday,2,11,2022,morning,8,0,0,Station_E,0.8,Diesel,362.71,1385.64,1190.31,85.9,28,42.51,5.6,8.4,15000,14049.37,12859.06,85.7,normal,3,25.1,38.9,431740.91,0.74,1.3,1.0,1.0,1.0
2022-12-31,Saturday,5,12,2022,morning,8,1,0,Station_E,0.8,Petrol_92,383.24,1657.5,1552.99,93.69,38,40.87,7.1,10.6,20000,11009.69,9456.7,47.3,normal,4,26.3,39.4,595172.98,0.85,1.3,1.25,1.0,1.0
2024-06-03,Monday,0,6,2024,morning,8,0,0,Station_B,1.0,Super_Diesel,422.19,994.18,953.45,95.9,22,43.34,8.4,12.6,20000,15194.54,14241.09,71.2,normal,2,27.2,120.1,402535.15,1.15,1.3,1.0,1.0,0.95
2023-01-12,Thursday,3,1,2023,morning,8,0,0,Station_C,0.9,Super_Diesel,421.79,819.0,911.64,88.69,24,37.98,8.2,12.3,20000,15616.4,14704.76,73.5,normal,2,26.6,0.0,384525.13,1.0,1.3,1.0,1.0,1.0
2023-02-12,Sunday,6,2,2023,evening,20,1,0,Station_E,0.8,Diesel,357.02,1759.5,1705.45,96.93,40,42.64,6.8,6.8,20000,17198.67,15493.22,77.5,normal,4,29.9,0.0,608879.23,1.15,0.85,1.25,1.0,1.0
2024-03-01,Friday,4,3,2024,evening,20,0,0,Station_C,0.9,Super_Diesel,423.69,674.63,718.09,93.56,18,39.89,7.1,7.1,10000,5133.13,4415.04,44.2,normal,2,32.6,0.0,304249.34,1.26,0.85,1.0,1.0,1.0
2022-01-30,Sunday,6,1,2022,evening,20,1,0,Station_C,0.9,Super_Diesel,422.65,669.38,855.78,72.15,20,42.79,7.9,7.9,10000,5266.5,4410.72,44.1,normal,2,30.7,0.0,361691.93,1.0,0.85,1.25,1.0,1.0
2022-06-12,Sunday,6,6,2022,evening,20,1,0,Station_A,1.2,Super_Diesel,420.77,975.06,1133.2,83.78,28,40.47,9.5,9.5,15000,8418.05,7284.85,48.6,normal,3,25.3,103.6,476815.19,1.15,0.85,1.25,1.0,0.95
2023-04-03,Monday,0,4,2023,evening,20,0,0,Station_C,0.9,Petrol_92,379.13,1491.75,1629.13,90.79,45,36.2,7.3,7.3,15000,9182.24,7553.11,50.4,normal,4,28.3,12.8,617658.16,1.3,0.85,1.0,1.0,1.0
2024-03-21,Thursday,3,3,2024,evening,20,0,0,Station_E,0.8,Super_Diesel,416.23,599.67,739.28,76.72,17,43.49,7.2,7.2,20000,11095.8,10356.52,51.8,normal,2,29.0,0.0,307708.62,1.26,0.85,1.0,1.0,1.0
2023-11-20,Monday,0,11,2023,afternoon,14,0,0,Station_E,0.8,Petrol_95,450.32,532.94,763.25,56.79,17,44.9,6.4,6.4,20000,15195.48,14432.23,72.2,normal,2,24.3,59.3,343703.19,0.74,1.0,1.0,1.0,1.0
2024-04-10,Wednesday,2,4,2024,evening,20,0,0,Station_B,1.0,Diesel,362.78,1989.0,2514.9,73.56,60,41.92,8.6,8.6,15000,14201.43,11686.53,77.9,normal,5,30.6,18.5,912361.95,1.3,0.85,1.0,1.0,1.0
2022-08-10,Wednesday,2,8,2022,morning,8,0,0,Station_C,0.9,Diesel,358.56,1700.6,1615.28,94.98,45,35.9,6.6,9.9,10000,6694.06,5078.78,50.8,normal,4,22.5,127.5,579175.98,0.85,1.3,1.0,1.0,0.95
2022-02-18,Friday,4,2,2022,evening,20,0,0,Station_B,1.0,Super_Diesel,420.52,684.25,643.46,94.04,18,35.75,6.7,6.7,10000,5717.62,5074.16,50.7,normal,2,32.1,0.0,270585.61,1.15,0.85,1.0,1.0,1.0
2024-05-10,Friday,4,5,2024,afternoon,14,0,0,Station_B,1.0,Super_Diesel,424.85,881.87,892.03,98.85,22,40.55,8.1,8.1,20000,17706.82,16814.79,84.1,normal,2,30.8,5.2,378975.6,1.26,1.0,1.0,1.0,1.0
2022-08-28,Sunday,6,8,2022,afternoon,14,1,0,Station_A,1.2,Petrol_92,377.88,1816.88,1809.99,99.62,41,44.15,7.8,7.8,15000,12011.65,10201.66,68.0,normal,4,24.9,159.7,683963.41,0.85,1.0,1.25,1.0,0.95
2023-02-07,Tuesday,1,2,2023,afternoon,14,0,0,Station_A,1.2,Petrol_92,380.55,2070.0,2034.26,98.27,52,39.12,8.4,8.4,15000,7728.23,5693.97,38.0,low,5,29.5,0.0,774127.86,1.15,1.0,1.0,1.0,1.0
2022-08-27,Saturday,5,8,2022,afternoon,14,1,0,Station_A,1.2,Diesel,359.29,2180.25,2465.38,86.92,55,44.83,8.5,8.5,10000,5523.38,3058.0,30.6,low,5,25.5,125.6,885791.6,0.85,1.0,1.25,1.0,0.95
2022-01-17,Monday,0,1,2022,evening,20,0,0,Station_A,1.2,Super_Diesel,419.45,714.0,560.24,78.46,13,43.1,6.2,6.2,10000,6615.7,6055.46,60.6,normal,2,28.0,0.0,234995.15,1.0,0.85,1.0,1.0,1.0
2023-03-22,Wednesday,2,3,2023,afternoon,14,0,0,Station_C,0.9,Super_Diesel,422.0,793.68,725.01,91.35,18,40.28,7.1,7.1,20000,16220.8,15495.79,77.5,normal,2,28.5,0.0,305951.54,1.26,1.0,1.0,1.0,1.0
2022-06-26,Sunday,6,6,2022,evening,20,1,0,Station_C,0.9,Diesel,356.39,1880.47,1958.59,95.85,55,35.61,7.4,7.4,15000,9197.63,7239.04,48.3,normal,4,24.1,116.5,698018.79,1.15,0.85,1.25,1.0,0.95
2023-05-04,Thursday,3,5,2023,morning,8,0,0,Station_A,1.2,Diesel,359.44,3537.54,3334.17,94.25,92,36.24,10.4,15.6,15000,14095.71,10761.54,71.7,normal,5,28.8,28.1,1198447.51,1.26,1.3,1.0,1.0,1.0
2023-02-27,Monday,0,2,2023,afternoon,14,0,0,Station_A,1.2,Petrol_95,454.03,1242.0,1006.65,81.05,25,40.27,7.5,7.5,20000,10293.78,9287.13,46.4,normal,3,29.9,0.0,457048.66,1.15,1.0,1.0,1.0,1.0
2022-08-27,Saturday,5,8,2022,afternoon,14,1,0,Station_E,0.8,Petrol_95,446.81,726.75,751.2,96.64,20,37.56,6.3,6.3,10000,5470.28,4719.08,47.2,normal,2,25.5,125.6,335647.29,0.85,1.0,1.25,1.0,0.95
2023-01-04,Wednesday,2,1,2023,evening,20,0,0,Station_E,0.8,Petrol_92,381.59,1020.0,1250.81,77.37,31,40.35,6.3,6.3,10000,8960.9,7710.09,77.1,normal,3,28.8,0.0,477301.08,1.0,0.85,1.0,1.0,1.0
